activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2020,2549005SIVTHG14U2905,35614,NY,36119,36119000201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,31,1,2,2,2,665000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,4,NA,115,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,2,1,1,,,,,10,,,,8167,92.21,81800,64.57,278,889,76
2020,2549005SIVTHG14U2905,35614,NY,36047,36047022200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,1,2,2,2,195000.0,9.87,2.625,0.245,2,10538.89,NA,6603.1,2829.1,,120,NA,NA,2,2,2,2,1925000,1,1,3,5,2,NA,261,48,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,2,1,1,,,,,10,,,,4524,11.45,81800,47.66,183,859,76
2020,2549005SIVTHG14U2905,35614,NY,36047,36047024100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,885000.0,80.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1105000,1,1,3,5,2,NA,110,46,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,2,1,1,,,,,5,,,,2375,51.41,81800,90.39,143,294,74
2020,2549005SIVTHG14U2905,39100,NY,36071,36071013400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,285000.0,71.75,2.75,NA,2,9114.6,NA,5740.0,,123.41,180,NA,NA,2,2,2,2,405000,1,3,3,5,1,NA,62,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,2,,,,,10,,,,3117,28.49,100400,113.46,929,1047,49
2020,2549005SIVTHG14U2905,35614,NY,36079,36079011100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,335000.0,95.0,3.125,0.725,2,11159.46,NA,6929.3,,6098.05,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,106,39,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,5944,12.06,81800,191.72,1606,1762,48
2020,2549005SIVTHG14U2905,35614,NY,36085,36085018902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,385000.0,56.519,2.375,0.145,2,11855.94,NA,10491.25,,3052.0,180,NA,NA,2,2,2,2,675000,1,1,3,5,1,NA,109,36,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,5180,46.45,81800,116.79,1329,1787,40
2020,2549005SIVTHG14U2905,39100,NY,36071,36071015004,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,2,335000.0,77.647,3.0,0.297,2,11674.0,NA,8250.0,,1065.9,360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,65,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,NA,2,1,2,,,,,10,,,,6727,4.91,100400,25.06,378,257,22
2020,2549005SIVTHG14U2905,35614,NY,36047,36047054700,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,32,1,2,2,2,1275000.0,42.333,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,3005000,1,1,3,5,1,NA,771,30%-<36%,3,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,6,,,,,4,,,,5071,30.7,81800,45.48,164,324,25
2020,2549005SIVTHG14U2905,39100,NY,36071,36071015005,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,515000.0,63.75,3.0,NA,2,21605.89,NA,17447.1,7757.1,,360,NA,NA,2,2,2,2,805000,1,3,3,5,1,NA,60,49,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,4423,0.86,100400,47.05,224,218,14
2020,2549005SIVTHG14U2905,35004,NY,36059,36059521700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,205000.0,38.935,3.0,0.354,2,9916.19,NA,5785.9,,4866.1,360,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,94,38,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,4706,12.24,126600,106.14,1565,1606,58
2020,2549005SIVTHG14U2905,39100,NY,36071,36071015006,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,305000.0,89.552,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,22,>60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,2,1,6,,,,,1,,,,6491,1.68,100400,27.01,372,203,20
2020,2549005SIVTHG14U2905,35004,NY,36103,36103201001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,485000.0,48.687,2.875,0.025,2,6868.28,NA,3024.22,2029.22,,360,NA,NA,2,2,2,2,995000,1,2,3,5,1,NA,172,45,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,65-74,65-74,Yes,Yes,2,1,1,,,,,10,,,,6065,27.55,126600,90.14,2164,4750,36
2020,2549005SIVTHG14U2905,39100,NY,36071,36071000300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,31,1,2,2,2,155000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,180,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,7189,85.48,100400,49.78,690,2180,76
2020,2549005SIVTHG14U2905,35614,NY,36047,36047050900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,1,2,2,2,465000.0,36.948,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1245000,1,1,3,5,1,NA,65,47,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,1,,,,4104,8.48,81800,45.68,182,399,14
2020,2549005SIVTHG14U2905,39100,NY,36071,36071015004,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,1,2,2,2,405000.0,65.44,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,625000,1,3,3,5,1,NA,65,47,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,2,,,,,1,,,,6727,4.91,100400,25.06,378,257,22
2020,2549005SIVTHG14U2905,39100,NY,36071,36071015004,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,265000.0,75.0,3.625,NA,2,11431.98,NA,6859.13,296.63,,360,NA,NA,2,2,2,2,355000,1,3,3,5,1,NA,82,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,6727,4.91,100400,25.06,378,257,22
2020,2549005SIVTHG14U2905,39100,NY,36071,36071015003,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,31,1,2,2,2,255000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,39,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,4644,1.1,100400,32.85,256,230,16
2020,2549005SIVTHG14U2905,35004,NY,36103,36103134904,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,305000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,105,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,2,1,6,,,,,10,,,,6688,15.06,126600,125.23,1770,2056,49
2020,2549005SIVTHG14U2905,35614,NY,36087,36087011302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,32,1,2,2,2,515000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,144,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,5622,38.01,81800,188.96,1554,1714,51
2020,2549005SIVTHG14U2905,35614,NY,36081,36081081400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,4,0,2,2,1,1,2,2,2,445000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,78,NA,9,9,2,,,,,3,,,,,2,2,2,21,,,,6,,,,,2,2,2,3,2,2,25-34,25-34,No,No,2,1,6,,,,,10,,,,3978,98.04,81800,89.11,712,1057,72
2020,2549005SIVTHG14U2905,35614,NY,36119,36119009200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,145000.0,50.0,9.99,NA,3,14097.0,NA,8470.0,2800.0,,12,NA,NA,2,1,2,2,285000,1,3,3,5,1,NA,0,<20%,2,9,1,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,2,2,2,2,35-44,35-44,No,No,2,1,6,,,,,10,,,,7658,83.32,81800,103.43,645,1340,76
2020,2549005SIVTHG14U2905,35614,NY,36047,36047086000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,32,1,2,2,2,1005000.0,58.824,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1705000,1,3,3,5,4,NA,0,<20%,9,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,2,1,6,,,,,7,,,,3691,100,81800,79.6,391,946,71
2020,2549005SIVTHG14U2905,39100,NY,36071,36071015003,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,1,1,2,2,2,455000.0,75.0,2.5,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,615000,1,3,3,5,1,NA,25,>60%,9,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,4644,1.1,100400,32.85,256,230,16
2020,2549005SIVTHG14U2905,39100,NY,36071,36071014302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,335000.0,75.0,3.625,NA,2,13845.38,NA,9075.0,,2564.1,360,NA,NA,2,2,2,2,445000,1,3,3,5,1,NA,32,42,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,1,1,,,,,10,,,,6783,27.08,100400,124.59,1904,2050,34
2020,2549005SIVTHG14U2905,35614,NY,36079,36079010600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,31,1,2,2,2,705000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,144,NA,9,9,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,No,NA,2,1,6,,,,,10,,,,3844,9.29,81800,197.64,1070,1529,42
2020,2549005SIVTHG14U2905,35614,NY,36087,36087012203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,31,1,2,2,2,735000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,157,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,3022,9,81800,72.58,246,340,46
2020,2549005SIVTHG14U2905,35614,NY,36047,36047123700,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,1205000.0,80.0,2.75,0.112,2,20816.64,NA,16511.0,5016.0,,360,NA,NA,2,2,2,2,1505000,1,1,3,5,1,NA,187,30%-<36%,3,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,25-34,9999,No,NA,2,2,6,,,,,10,,,,6522,16.36,81800,44.45,198,434,36
2020,2549005SIVTHG14U2905,39100,NY,36071,36071013300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,1,1,2,2,2,665000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,175,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,7497,17.19,100400,142.02,2121,2763,56
2020,2549005SIVTHG14U2905,35614,NY,36087,36087012501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,31,1,2,2,2,495000.0,74.436,2.875,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,665000,1,1,3,5,1,NA,265,>60%,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,35-44,25-34,No,No,2,1,6,,,,,10,,,,5600,25.71,81800,148.81,1152,1413,48
2020,2549005SIVTHG14U2905,35004,NY,36059,36059411902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,1,2,2,2,405000.0,50.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,805000,1,1,3,5,1,NA,349,<20%,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,No,NA,2,1,6,,,,,6,,,,3735,26.02,126600,100.91,1011,1167,73
2020,2549005SIVTHG14U2905,35614,NY,36047,36047077200,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,3,0,2,1,31,1,2,2,2,2255000.0,43.269,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,5205000,1,1,3,5,1,NA,473,30%-<36%,3,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,3,,,,2917,61.84,81800,105.19,462,554,76
2020,2549005SIVTHG14U2905,35614,NY,36119,36119014909,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,1,32,1,2,2,2,275000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,NA,1,3,3,5,1,NA,0,NA,9,9,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,6,,,,,10,,,,2772,10.5,81800,213.56,991,1351,38
2020,2549005SIVTHG14U2905,39100,NY,36071,36071013900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,2,1,1,2,2,2,285000.0,96.5,3.25,1.541,2,10172.34,NA,4330.73,2835.73,,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,117,20%-<30%,2,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,25-34,25-34,No,No,1,1,3,,,,,10,,,,4497,27.86,100400,130.42,1241,1405,47
2020,2549005SIVTHG14U2905,35614,NY,36047,36047041200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,1,32,1,2,2,2,505000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,12,NA,NA,2,1,2,2,NA,1,3,3,5,1,NA,0,NA,9,9,1,14,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,2835,47.13,81800,69.4,432,833,76
2020,2549005SIVTHG14U2905,35614,NY,36005,36005027402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,455000.0,75.0,5.375,2.94,2,16991.14,NA,14076.25,,,360,NA,NA,2,2,2,2,615000,1,1,3,5,1,NA,171,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,3878,24.32,81800,144.51,677,1182,57
2020,2549005SIVTHG14U2905,35004,NY,36103,36103112214,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,3,0,2,1,1,1,2,2,2,925000.0,70.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1325000,1,1,3,5,1,NA,140,>60%,9,1,2,,,,,2,,,,,2,2,2,21,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,6,,,,,1,,,,6991,21.18,126600,142,2436,2470,28
2020,2549005SIVTHG14U2905,35004,NY,36103,36103159407,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,245000.0,65.86,5.875,NA,2,35863.51,NA,8986.89,,,360,NA,NA,2,2,2,2,375000,1,3,3,5,1,NA,0,<20%,3,2,1,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,3,2,2,55-64,25-34,No,No,2,1,6,,,,,10,,,,6756,29.57,126600,83.26,1688,2097,37
2020,2549005SIVTHG14U2905,35004,NY,36103,36103122705,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,32,1,2,2,2,265000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,83,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,2,1,1,,,,,10,,,,2772,32.29,126600,84.71,774,974,50
2020,2549005SIVTHG14U2905,35614,NY,36047,36047099600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,4,0,2,1,32,1,2,2,2,705000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,2,NA,0,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,3819,95.21,81800,102.78,646,1255,51
2020,2549005SIVTHG14U2905,35004,NY,36103,36103147501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,32,1,2,2,2,265000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,103,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,2,6,,,,,10,,,,7223,7.71,126600,118.18,2068,2426,56
2020,2549005SIVTHG14U2905,35614,NY,36047,36047024000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,375000.0,37.186,2.875,0.172,2,4376.0,NA,995.0,,3289.3,360,NA,NA,2,2,2,2,995000,1,1,3,5,1,NA,234,20%-<30%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,2,1,,,,,10,,,,4471,6.87,81800,45.8,304,726,75
2020,2549005SIVTHG14U2905,35614,NY,36119,36119001900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,1,31,1,2,2,2,395000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,90,NA,9,9,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,6,,,,,10,,,,1701,38.8,81800,193.17,492,596,63
2020,2549005SIVTHG14U2905,35614,NY,36119,36119014200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,31,1,2,2,2,255000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,2,NA,0,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,1,6,,,,,10,,,,3382,71.7,81800,98.67,542,870,62
